"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADAMTSL1",147.110029066071,-1.76556757583982,0.272577941169207,-6.47729441445819,9.33818763606021e-11,5.49683077009048e-08
"CACNB2",73.6989904030464,-1.36782723742404,0.21213306979542,-6.44796796059741,1.13359720548354e-10,6.41616018303682e-08
"MIR143HG",313.518797086374,-1.43727817842533,0.225919595977373,-6.36190133134483,1.99271443018822e-10,1.08610316869074e-07
"NPTXR",425.032121347209,-1.60938892848198,0.253819443754172,-6.340684167761,2.28747045913816e-10,1.20222911702418e-07
"PSD",52.1716378073402,-1.45135916227212,0.22914342559477,-6.33384596789079,2.39124245306203e-10,1.21343185997451e-07
"JAM2",91.9289608701383,-1.24175250912591,0.196634038090284,-6.31504352545394,2.70085450582207e-10,1.32485916358925e-07
"SPARCL1",3394.43100771997,-1.17689728067249,0.187214858036414,-6.28634550172068,3.25026162294898e-10,1.54293064655862e-07
"APOD",656.007180972937,-1.92114731596504,0.307935425585484,-6.23879929472979,4.40942306430551e-10,2.0277834316975e-07
"FAM124B",25.7803277951281,-1.22170956148882,0.196776654595628,-6.20861028458587,5.34552027855409e-10,2.38377807330915e-07
"ADAM33",77.2001772522587,-1.49349860865801,0.242237293902847,-6.16543631492598,7.02890553047037e-10,3.04227569960006e-07
"EDM1",166.310142495462,-2.31517183805402,0.377061470225395,-6.140038218888,8.25016289045676e-10,3.46883991702748e-07
"AKAP6",158.659188810864,-1.19641387227015,0.19501821475077,-6.13488270210627,8.52220506158724e-10,3.48368804684216e-07
"THBS4",298.485416656811,-2.40493774393879,0.392600591022688,-6.12566001919189,9.03084568497136e-10,3.53709692415948e-07
"PLIN4",212.167954972212,-1.6911451558731,0.276506590017719,-6.1161115753687,9.58862021823378e-10,3.53709692415948e-07
"SMOC2",508.266322544671,-1.40853516155244,0.230315180018415,-6.11568530324325,9.6142890028798e-10,3.53709692415948e-07
"ABCC9",228.838055717247,-1.32434804451572,0.216307454876657,-6.12252612962826,9.21033064723697e-10,3.53709692415948e-07
"CLDN15",472.385543366749,1.51042967550942,0.247655805992845,6.09890678497989,1.06796321490175e-09,3.83320650499857e-07
"NEGR1",135.676737864538,-1.4391675132243,0.236313557883608,-6.09007594026043,1.1285714096695e-09,3.95429925349913e-07
"FILIP1",158.56114013518,-1.11954838374536,0.184178448532865,-6.07860687644781,1.21231168179218e-09,4.05463152483038e-07
"NFATC4",296.478801804399,-0.899608832905954,0.147977639759429,-6.07935654581645,1.20665779637864e-09,4.05463152483038e-07
"FAM110B",70.221282450718,-1.29273413306533,0.213437224686997,-6.05674167175433,1.38906389780513e-09,4.54254762668897e-07
"LRRN4CL",45.3018597681459,-1.07145690162917,0.177090086149707,-6.05034942906625,1.44531994160611e-09,4.62376701319033e-07
"CES2",3435.77135056772,1.18756566093718,0.196772211704001,6.03523053714314,1.58735904634352e-09,4.86657827624816e-07
"VSTM4",237.662027782165,-1.10018800402224,0.182288137133029,-6.03543390878666,1.58536106606992e-09,4.86657827624816e-07
"FGF7",206.134640335476,-1.46643561288697,0.243331535701351,-6.02649224507741,1.67556347850594e-09,5.03216166320272e-07
"MAP1L",517.80324620946,-1.04680479048308,0.173950289670393,-6.01783873120651,1.76761159086203e-09,5.20243443422514e-07
"NCAM1",123.95071459633,-1.82994394985585,0.304446476962816,-6.01072467026562,1.846958516572e-09,5.24585546836539e-07
"KCNK3",58.200774761566,-1.56207790730293,0.259907178282532,-6.01013760999274,1.85365917610084e-09,5.24585546836539e-07
"PGM5",262.145765050275,-1.84110982027945,0.307266444443559,-5.991900038462,2.07403404040258e-09,5.67190051306508e-07
"INMT",87.8551232819829,-1.22582787625597,0.204702180738803,-5.98834791027511,2.11983234723145e-09,5.67190051306508e-07
"IRAG",774.227876809744,-1.18616552643183,0.198053784713047,-5.98910810086474,2.10994893657685e-09,5.67190051306508e-07
"HSPB7",187.421787605672,-1.77930318811723,0.297500224151989,-5.98084654621373,2.21980923107718e-09,5.75062324556968e-07
"SYNM",1851.63886366846,-1.64883126297416,0.275710927562933,-5.98028985484373,2.2274091125134e-09,5.75062324556968e-07
"INHBB",334.71031266645,-1.32233599662945,0.221492211782396,-5.97012412304849,2.37073157350972e-09,6.01511824754638e-07
"KCNMA1",641.272319760817,-1.79544479419464,0.301278569988577,-5.95941753926513,2.53138556959683e-09,6.31387627833676e-07
"ABCA9",48.2064076223108,-1.63929488618841,0.27540225733658,-5.95236546730611,2.64294367555697e-09,6.37599329991744e-07
"TNFRSF13C",17.7881307599339,-1.23399785689419,0.207308634316112,-5.95246725234101,2.64129997185869e-09,6.37599329991744e-07
"LMO3",44.8807879748237,-1.68416937072425,0.283432231308588,-5.94205310718738,2.81474192233402e-09,6.6809261498496e-07
"MYLK",3809.8473601281,-1.31804812556967,0.221926036576701,-5.93913245106837,2.86534304067661e-09,6.69307748993604e-07
"ELN",962.874461834829,-1.42209890929357,0.240636333575442,-5.9097430889327,3.42641695226053e-09,7.87861747960406e-07
"C7",252.602050522785,-2.2968124605116,0.389668764533288,-5.89426884975636,3.76344004191848e-09,8.49231741382763e-07
"DFNB74",599.069424419044,-1.14373593843534,0.194107106908494,-5.89229295439718,3.80873164795205e-09,8.49231741382763e-07
"RCAN2",267.249181336342,-1.03360710708937,0.176241335144703,-5.86472581043901,4.49875478303049e-09,9.88114558016071e-07
"FHL1",1005.44816981187,-1.31816273012467,0.225834834905112,-5.83684412849115,5.31988208632065e-09,1.11839121117564e-06
"CXCL12",501.554031291385,-1.23999089279534,0.213002696309101,-5.82147979477176,5.83288579986399e-09,1.20896827367322e-06
"MYH11",16055.7278990819,-1.95945350889363,0.337211139581898,-5.81076150486345,6.21893063919774e-09,1.26988154478124e-06
"LMOD1",811.550644372114,-1.58717571293272,0.273245350000697,-5.80861014809096,6.29935802996947e-09,1.26988154478124e-06
"BNC2",209.036664279138,-1.27348613210744,0.219919905950979,-5.79068150561736,7.01013965931761e-09,1.39407047603403e-06
"AOC3",519.484163848604,-1.24639595651989,0.215910378752088,-5.77274683933107,7.79895729925876e-09,1.53025940821189e-06
"SMPD2",270.455166737736,0.622446525785111,0.108117682296254,5.75712050577946,8.55608341230114e-09,1.65672794072926e-06
"SORBS1",1641.33399342265,-1.35698023235438,0.23703941957888,-5.72470281426255,1.0361495873833e-08,1.98025679583542e-06
"HOS",68.599308498182,-1.29205244899162,0.225813137815599,-5.72177713613243,1.05415530050486e-08,1.9888396669525e-06
"NKX6-1",45.910855991272,-1.34905029909261,0.236148367603267,-5.71272337295609,1.11182332598612e-08,2.07108760319136e-06
"PTGDS",320.204475309664,-1.4159047823831,0.248288549969183,-5.702658389035,1.17953221975903e-08,2.16974951824673e-06
"MFAP4",1335.24134708071,-1.27779716989204,0.224350382458312,-5.69554264133902,1.22980143047415e-08,2.23429109269847e-06
"GREM2",75.5193711675546,-1.75776271659797,0.310506405835971,-5.66095476151475,1.50533110042394e-08,2.66897017757093e-06
"DAAM2",491.589476665464,-1.27228086485727,0.224922608389271,-5.65652725605667,1.54466458378549e-08,2.70610523987944e-06
"SCUBE3",100.357469113471,-1.5410274463189,0.273422867486765,-5.63605912147599,1.73985669396145e-08,3.01220365980432e-06
"ITGA7",304.597672082816,-1.02520750500638,0.182416533786249,-5.62014573858578,1.90796442057734e-08,3.264837722467e-06
"RASL12",226.292392825628,-1.10551463018215,0.196808554419067,-5.61720822270844,1.94067501979164e-08,3.28264064267284e-06
"CCL19",74.5491133463333,-1.90879128814311,0.340020233336525,-5.61375795026276,1.97979105876539e-08,3.31075059327175e-06
"TMEM47",461.993989181722,-0.974078359068282,0.174021939731961,-5.59744570465433,2.17532946844155e-08,3.59687061321189e-06
"PRG4",30.4457651163221,-1.33202916842433,0.238387829608882,-5.58765592442266,2.30155080353873e-08,3.72193644229406e-06
"LQT4",213.988321452843,-1.47351006885527,0.263840887021914,-5.58484352250106,2.33910725804441e-08,3.74155460971538e-06
"CHRDL1",240.439081031313,-2.2372283777272,0.401509272909845,-5.57204659686538,2.51764057091171e-08,3.98382781091793e-06
"RBP4",293.891236833099,2.39628223432366,0.430662058974933,5.56418236616275,2.63384395731893e-08,4.12336677403249e-06
"SGCD",263.9741152478,-1.22165217774927,0.219787060610659,-5.55834440096256,2.72345593506544e-08,4.15846397930781e-06
"DMD",468.664183077138,-1.19273684762741,0.21460826395829,-5.55773960251233,2.73290687673175e-08,4.15846397930781e-06
"S1PR3",693.952885997539,-1.11479808053389,0.200603519414382,-5.5572209490058,2.74103700729042e-08,4.15846397930781e-06
"SLIT2",134.204287414547,-1.64777994878355,0.296766609216029,-5.55244389905085,2.8170313836157e-08,4.23014631033558e-06
"PODN",547.672554347675,-1.26137220698029,0.227902575118946,-5.5346992298001,3.11762875160989e-08,4.6342449200698e-06
"GFRA1",155.370321637969,-1.58150952431656,0.286019346414067,-5.52937954772832,3.21365369055612e-08,4.68238888220038e-06
"TCF4",1561.82425381281,-0.84206307593017,0.152287734376014,-5.52942152157198,3.21288491357843e-08,4.68238888220038e-06
"SCARA5",101.441249860329,-2.02895797726543,0.367739624851531,-5.51737653532601,3.44097663651384e-08,4.96445217479781e-06
"DACT3",130.359802276953,-1.14492505169306,0.207791014094851,-5.50998346430145,3.58867409624351e-08,5.12727456313782e-06
"FGF14",53.9411980883491,-1.55243361869492,0.28188668469166,-5.50729673660549,3.6438576142853e-08,5.15605852421369e-06
"WBSCR17",45.6169436950824,-1.33719011501613,0.243063035792003,-5.50141287694771,3.76759774969399e-08,5.23735327196709e-06
"DKFZP566B133",552.096537032683,-0.866498383195702,0.157511247622059,-5.5011841774933,3.77248876616276e-08,5.23735327196709e-06
"NXPH3",35.1815810401035,-1.29777260167289,0.236075578046322,-5.4972759673525,3.8570285138944e-08,5.30467585144579e-06
"DDR2",261.127424077434,-1.16668155272512,0.212353549734402,-5.49405250905545,3.9281361061052e-08,5.35244916087445e-06
"IGER",31.0909561859365,-1.37840023570773,0.251679025055889,-5.47681808367479,4.3304200001098e-08,5.81600995670221e-06
"SLIT3",725.968478274183,-1.13489100132209,0.20724340947916,-5.47612589550751,4.34738444711364e-08,5.81600995670221e-06
"FGF2",167.44989732483,-1.12552579622463,0.206001898180232,-5.46366711262001,4.66397786821504e-08,6.18334218996869e-06
"TBX2",425.348843509942,-0.83974305880404,0.153836134081589,-5.45868539805264,4.7967282151866e-08,6.30255825131125e-06
"AHCYL2",1417.78865936043,1.00499156019369,0.184825868553292,5.43750486909744,5.40318742478999e-08,7.03657576488579e-06
"CNTNAP1",361.795023469894,-0.939959281137063,0.173005739049785,-5.43311040604599,5.53801181941925e-08,7.14889315215559e-06
"HSPB6",460.558510635636,-1.49298938321487,0.274954229315824,-5.42995605824982,5.63679292381311e-08,7.15095212645118e-06
"MEG3",75.1977309700748,-1.18434744004428,0.21809514738684,-5.43041628497849,5.62227487398516e-08,7.15095212645118e-06
"TNXB",800.657500155018,-1.55971181009157,0.287925667090031,-5.41706415358887,6.05856066563205e-08,7.42981489628678e-06
"AIFM2",492.032590188288,0.636287431006638,0.117451827797884,5.41743319739209,6.04607279264913e-08,7.42981489628678e-06
"PDE1A",51.9511684764419,-1.11664373535466,0.206247333957831,-5.41410021611708,6.15976617254344e-08,7.49149743761564e-06
"GPD1",204.175338465945,2.00782944354264,0.371961090120101,5.39795558426378,6.74045479350482e-08,8.13053547059155e-06
"PDLIM3",965.465701477199,-1.14561011777736,0.212517140710457,-5.39067161334619,7.01948445099229e-08,8.29100962580209e-06
"IL17RD",319.212491175834,-1.12024697114294,0.207772364636355,-5.39170343035565,6.9792887309514e-08,8.29100962580209e-06
"SLC26A6",440.417551479623,0.676465281796689,0.125501829057474,5.39008305199202,7.04251293303385e-08,8.29100962580209e-06
"PTGIS",402.146408560682,-1.73665694594966,0.322288771299736,-5.38851210653731,7.10433780328107e-08,8.29741548516542e-06
"MAP3K12",129.64505304719,-0.702980451242939,0.130689014174304,-5.379032474033,7.48872012489477e-08,8.60968791858995e-06
"CD22",81.3797920977125,-1.64020668521916,0.30584182029021,-5.36292480754523,8.18850990616579e-08,9.26939321377967e-06
"CHRD",93.6520245721647,-1.0618263040747,0.197971205860878,-5.36353910386789,8.16069746441883e-08,9.26939321377967e-06
"CCDC80",1406.03019158232,-1.22577357110115,0.228792440753284,-5.35757897885687,8.43445020190752e-08,9.47491367719627e-06
"SETBP1",478.642289236973,-1.09992185529834,0.205404040044232,-5.35491831154576,8.55950784106015e-08,9.54255434765464e-06
"EPHA3",129.941118245682,-1.1802985498323,0.22172337452971,-5.32329328080901,1.01905246145414e-07,1.1053160242557e-05
"TRPM6",63.477280552919,1.49722977746302,0.281426039347008,5.32015367496568,1.03679637212329e-07,1.1132225575324e-05
"CNN1",1005.57729169676,-1.55033857144694,0.291554469359624,-5.31749204480431,1.0520728281889e-07,1.11383480141208e-05
"CPS1",1721.9048519888,2.34532629163502,0.441389347200981,5.31350905160632,1.07534091765825e-07,1.13033692458991e-05
"PLAC9",31.3884057095291,-1.24135503372308,0.233688378030352,-5.31201014010996,1.08422568931032e-07,1.13159327970855e-05
"KRT10",2673.71535839636,-1.29515650640645,0.244106552724716,-5.30570151415405,1.12240493937763e-07,1.16319092168178e-05
"ARHGEF26",319.168378014039,-1.15982318649293,0.220362126435752,-5.26326009488333,1.41523142227084e-07,1.44628788959289e-05
"ANPEP",4269.83526697224,1.85057420665929,0.352243022706541,5.25368591388972,1.49085037237156e-07,1.50269548491917e-05
"ADGRB1",133.306988830462,-1.86193251498485,0.354675811809042,-5.24967435892503,1.52368320242879e-07,1.5229067212747e-05
"GNAO1",149.39598759214,-1.24788405919817,0.237750183890138,-5.24871963831922,1.53159958377722e-07,1.5229067212747e-05
"CILP",193.323920350867,-1.86713754128587,0.356230430686076,-5.2413757513357,1.59383781591396e-07,1.55330578139006e-05
"TCF21",99.0417617609185,-1.00270055253927,0.191226109714378,-5.24353371010339,1.57530011779179e-07,1.55330578139006e-05
"CRISPLD2",1582.01246419344,-0.92159950246614,0.175828286406116,-5.24147463018261,1.59298381639876e-07,1.55330578139006e-05
"PEG3",41.1696642262144,-1.12075636280539,0.21406027433904,-5.23570459893121,1.64356642945687e-07,1.59123181420311e-05
"ADGRG6",1581.88143808399,1.16183546131574,0.222275913233415,5.22699668360234,1.72285589343686e-07,1.64633424206603e-05
"ARMD1",665.314492202356,-1.2918042097288,0.24746687039706,-5.22010969652667,1.78817182492088e-07,1.69772494035714e-05
"NHSL2",49.0068984763172,-1.05196628651219,0.202296720878391,-5.20011536491773,1.99164868353415e-07,1.87878859146722e-05
"TYRP1",49.0179424128336,-1.43682628594817,0.276391078071668,-5.1985262909811,2.0087471694756e-07,1.88284862076451e-05
"EML5",88.2498145644802,-1.03543254902911,0.199492852559217,-5.19032404292154,2.09928420440596e-07,1.95525736405305e-05
"CPED1",220.786240996835,-1.13033613776364,0.218050177787505,-5.18383497428369,2.17369282835399e-07,2.01182790327405e-05
"GLI1",116.384038190044,-1.44820535353443,0.279635460947705,-5.17890452314722,2.23192655798065e-07,2.05281445170271e-05
"ANGPTL1",62.7758927929085,-1.54776633125948,0.299049491856733,-5.17561933193646,2.27156186158637e-07,2.07629219596925e-05
"PP7080",944.109233906972,0.939643340985152,0.181605631025783,5.17408703506416,2.29028054088596e-07,2.08047953331344e-05
"NRXN3",119.366943455256,-1.48626896811133,0.287526460514906,-5.16915544207548,2.35154251508381e-07,2.11007924707154e-05
"SOX5",30.6940870199195,-1.2470424754123,0.241220787852951,-5.16971396417337,2.34452565411248e-07,2.11007924707154e-05
"RNF180",54.0449691318282,-1.02720771959464,0.198952186437832,-5.16308836804674,2.42908394547972e-07,2.16644844495028e-05
"SCN3B",57.0094034086752,-1.30375684131325,0.253386477667706,-5.14532919559744,2.67052087866202e-07,2.36743284640905e-05
"CYP7B1",88.6347295280232,-1.17568316834404,0.228803953680659,-5.13838659442459,2.77107344044279e-07,2.42227673783886e-05
"LOC100126784",25.0536089267772,-1.14028076876354,0.2219454339812,-5.137662660184,2.78176657172307e-07,2.42227673783886e-05
"RGAG4",87.1411333766859,-1.03932340955634,0.202287156282978,-5.13786158574711,2.77882430598088e-07,2.42227673783886e-05
"DOK6",43.1266850335274,-0.996543947547679,0.194368646493766,-5.12708178774934,2.94267703272365e-07,2.54731971844478e-05
"ZNF521",190.885830042594,-0.902431066555787,0.176345870693471,-5.11739267274604,3.09788236802244e-07,2.6659904636151e-05
"CORO2B",44.4648912737329,-1.11789276994333,0.218694851094042,-5.11165564415883,3.19347555245275e-07,2.70087277183302e-05
"ABCA6",67.6112095500628,-1.38796799212458,0.271794619719109,-5.10667942418802,3.27869283961889e-07,2.74143430839952e-05
"KRAS",2696.64504895955,-0.80340828274671,0.157414195751236,-5.10378545538768,3.32925698620474e-07,2.76798563892593e-05
"PTGER3",104.769226073028,-1.22820424641339,0.240753125564865,-5.10150903973407,3.36955923875613e-07,2.78575470547951e-05
"NSP",70.5480637107383,-1.12568170492194,0.220915581364498,-5.09552878963584,3.47769163545928e-07,2.85908995013513e-05
"TSPAN18",782.301482085976,-1.02137878785703,0.200611541208561,-5.09132616051821,3.55567778509866e-07,2.89090355168574e-05
"A2M",10831.5257393326,-0.929108855801309,0.182487676805782,-5.09135121923953,3.55520781860827e-07,2.89090355168574e-05
"ABI3BP",394.496978691371,-1.4966886249233,0.294032579797505,-5.09021356053144,3.57660470374566e-07,2.89194037474292e-05
"CCL14",92.5809309006979,-1.6287253672657,0.320278805987744,-5.08533607849166,3.66975662944306e-07,2.95104582288984e-05
"JAM3",391.76760858562,-0.787377810303738,0.154979616638794,-5.08052495792948,3.7639327777775e-07,3.01032797596596e-05
"LAMA2",459.004073297488,-1.05595080450401,0.208184947966413,-5.07217651813315,3.93291313699967e-07,3.12847295805877e-05
"COX7A1",57.4832541227981,-0.831591313686161,0.164340573928135,-5.06017043636353,4.18881881321936e-07,3.29639880509819e-05
"MID2",513.182288193409,-0.780595514549047,0.154427105208749,-5.05478305439881,4.30880277141078e-07,3.37278412681282e-05
"TMEM144",299.194950701287,0.872497968723377,0.172934133151357,5.04526175847391,4.52900903382394e-07,3.52639666358482e-05
"ETV1",359.963673403949,-1.03985229705803,0.206676087934381,-5.03131401146018,4.87129533628148e-07,3.75319278370253e-05
"CACNA1H",693.575501070097,-1.15296434604442,0.229243117737383,-5.0294393019259,4.91916188652642e-07,3.7703326209439e-05
"NBCCS",640.343476304698,-0.836773251952683,0.16649155673985,-5.02592004266125,5.01024622870421e-07,3.79816104598523e-05
"OAF",912.021223145163,0.590553935576291,0.117521899331022,5.02505438508005,5.0328989125246e-07,3.79816104598523e-05
"SSC5D",312.60067475038,-1.07203352619083,0.213468608184325,-5.02197271678072,5.11434495911608e-07,3.82044164560163e-05
"EPHA4",479.89971435315,-1.09344103140831,0.21797397870113,-5.01638332210085,5.26532275655208e-07,3.8936929490161e-05
"PLCL1",109.705038004224,-0.912213718962527,0.181821441895041,-5.01708549583011,5.24612260251514e-07,3.8936929490161e-05
"SOGA3",65.4910746927728,-1.10538601538472,0.22040607612886,-5.01522478326986,5.29714991882025e-07,3.89764291026794e-05
"OMD",69.1756157158335,-1.53179850923817,0.306079147555616,-5.00458303504596,5.598307663851e-07,4.0987410736931e-05
"JMY",847.351734475677,-0.603106838766555,0.120608892372943,-5.00051718327408,5.71767317509305e-07,4.16540982399353e-05
"DIXDC1",335.919846970887,-0.737635791610622,0.147689767989959,-4.99449489053821,5.8989953233372e-07,4.27633572306553e-05
"CD200",174.690551715607,-0.998702048945153,0.200201186252489,-4.98849216450502,6.08523791690166e-07,4.38972358750612e-05
"TMEM150B",65.6545822734839,1.56237706347448,0.31348283200329,4.98393182647425,6.23050393859824e-07,4.45087844468018e-05
"GUCY1B3",361.236556167817,-0.802903882918819,0.161151462957686,-4.98229347833869,6.28350381651941e-07,4.46705517699998e-05
"RYR3",25.8763225709323,-1.09382032364461,0.219688718785527,-4.97895535870669,6.39283845056142e-07,4.5229332037722e-05
"MOXD1",459.902914433048,-1.22601319680842,0.246351091487347,-4.97669074411787,6.46805360999934e-07,4.55425248443781e-05
"CNTN1",350.28796480617,-2.01718773360177,0.405566353160197,-4.97375513990183,6.56682465192103e-07,4.55836752724858e-05
"MRGPRF",201.484259541208,-0.998497923628018,0.200684883062454,-4.97545160547685,6.50956966185214e-07,4.55836752724858e-05
"C13orf13",286.763243190438,-1.58187828389606,0.318246606090593,-4.97060535327675,6.67441819258821e-07,4.61130225925484e-05
"GUCY1A3",880.680560640592,-0.92659116761363,0.18653009625527,-4.96751562463985,6.78160958147296e-07,4.66346572901664e-05
"LGI2",151.320120715503,-1.23148806779993,0.248234723531883,-4.96098229239776,7.01375862588298e-07,4.80067311341832e-05
"FAXDC2",206.147629962122,-0.873559069810245,0.176146890703466,-4.95926477226804,7.0760470709891e-07,4.82088466188313e-05
"CMAHP",96.4209615151144,-0.929475623671329,0.187479273615314,-4.95775135964366,7.1313747078559e-07,4.83618941017546e-05
"KIAA0367",921.261559851725,-1.55342259507348,0.313413321245552,-4.95646639683323,7.17867760203431e-07,4.84593667851087e-05
"ITGA8",113.573399873969,-1.42331570690922,0.28748924928664,-4.95084845934573,7.38906254126464e-07,4.96518010763701e-05
"C8orf79",66.8306249302505,-1.41865106886095,0.287919753933854,-4.92724465576914,8.33973037314586e-07,5.55327928376536e-05
"ARHGAP28",154.49271405974,-1.1169649519925,0.226669317649625,-4.92772892059016,8.31909270140687e-07,5.55327928376536e-05
"RORA",629.698754384051,-0.865464308634679,0.175766609314894,-4.92394040033031,8.48186791151402e-07,5.62248505341623e-05
"DOK5",17.8932337529908,-1.06992581836019,0.217407311107974,-4.92129640400556,8.59728086895739e-07,5.65391056762271e-05
"DCLK2",46.2186930735782,-0.894095309819563,0.181686237192258,-4.92109542052678,8.60611556909138e-07,5.65391056762271e-05
"RBPMS2",140.18050129655,-1.14962136508326,0.233669340446895,-4.91986395341639,8.66043879242981e-07,5.66431187863987e-05
"ITPKB",1193.86910603093,-0.659328108314512,0.134047555187978,-4.91861345318771,8.71593944363109e-07,5.67538782533076e-05
"PDZRN3",463.293218242985,-1.04446933415878,0.212399573980289,-4.91747377165506,8.76681985135314e-07,5.68337096618999e-05
"KCNH1",49.0234554336227,-1.55179564623092,0.315957566031882,-4.91140524254557,9.04259841643626e-07,5.83644203053842e-05
"GPT",85.230217504933,1.4758735473999,0.301129292333452,4.90112913281652,9.52873941753077e-07,6.12335935669794e-05
"FAM198A",34.2502050092625,-1.30710070735596,0.266947307904559,-4.89647458000694,9.75712630917396e-07,6.20848211655282e-05
"TNFRSF11A",362.727343413975,1.27950373972793,0.261344122287427,4.8958581066565,9.78776740310039e-07,6.20848211655282e-05
"RASGRP2",59.3919300202913,-1.06886264216397,0.218247540139367,-4.89747853048617,9.70742365832551e-07,6.20848211655282e-05
"STON1",485.807429158722,-0.961961131427748,0.196584433421853,-4.89337387850778,9.91218446834364e-07,6.26041659382596e-05
"ZNF354C",35.8016940870517,-1.10858258822473,0.226788676577745,-4.8881743345978,1.01775386180861e-06,6.37330460867044e-05
"TIMP3",4633.97592040699,-0.958797136824072,0.19678890402561,-4.87221137579634,1.10356006052531e-06,6.85231639269638e-05
"C14orf132",346.276875861054,-0.95563091011076,0.196221115359738,-4.87017367299526,1.11500202771325e-06,6.89427304194464e-05
"FABP4",243.776010703193,-2.08336860914277,0.42825908405281,-4.86473886187517,1.14608022875976e-06,6.99822267486663e-05
"ZEB1",795.113369805895,-0.767053206740553,0.157750155388825,-4.86245610883812,1.15938092072475e-06,7.05018579726668e-05
"PDE5A",851.617339385736,-0.952415158594249,0.195948943781886,-4.86052713636668,1.17073593893285e-06,7.08993830343038e-05
"TSLC1",351.03821018439,-1.21077063062879,0.249285448920406,-4.85696472005221,1.19198821963803e-06,7.18905681975132e-05
"BOC",395.602231185975,-1.11548746630429,0.229924779395275,-4.85153218038582,1.22511326580497e-06,7.34024139415354e-05
"RAI2",205.366410566916,-0.9647791040063,0.198906408261444,-4.85041740202854,1.23201931527312e-06,7.34024139415354e-05
"CALD1",8827.26132917394,-0.842637784041736,0.173856227724835,-4.84675064603032,1.25500003617851e-06,7.44700827919476e-05
"TSPAN2",138.838096993048,-1.00142212247756,0.206767410200373,-4.84322999213034,1.27745276045723e-06,7.54979711762593e-05
"ABCA8",105.497844726323,-1.71473870283191,0.354588423604542,-4.83585641460276,1.32573596629738e-06,7.77272130678575e-05
"SOX17",50.8933659557503,-0.799539153604316,0.165311853205405,-4.83655066531051,1.32111610269371e-06,7.77272130678575e-05
"FAM13C",81.8665856640042,-0.888308840908355,0.183879893457488,-4.83091883623332,1.35904401112439e-06,7.87389435736475e-05
"EML1",401.294918117898,-0.809122364557705,0.167838518013628,-4.82083835184964,1.4295616438748e-06,8.24997221618101e-05
